index,id_curso,usuarios,curso,interacciones_curso
23808,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,gMeKwVdV7xHR9zrsQTTuP5xOz4aKMsCh,wL7sFfBDhmAYH73BMsRKNwH4R2AXdnFP,1
23809,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,Z75g2Nz4DcysTkbj3XO50UPDPTuBSclE,f3VVV73PowkjISQley67E7VbyR5IBV9g,69
23810,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,5YO2NGkR6BZ1s4HfeOrLezgFkpBKmNPV,ZjkHgmK9WSSAmLhN7F9gWVNJyBxElnbF,79
23811,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,w7s7CbDlE2P2RGY2w8kEYH9keSavEsec,J8UuIpqza46XZ5WosIG5E6XzRgserKox,4
23812,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,Kp4YCt5gbTMeLX4vxDVqvPhrGDdHDcEC,gSxyDORaWpgt7BHHL64mCkw1JMcOmUgP,7
23813,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,RERMHDA2gNT2NdhpczhxOdgAsVrkLgnS,YZXD5zC2qeJh9XRECjBnJzpwpR4VZJDN,6
23814,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,W5u0uO7QxoiOFkTJ8a7Iluj7qY01eSEK,zIbpajjjNi0Lnh2WkwXhsa8OQWokHwob,774
23815,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,RERMHDA2gNT2NdhpczhxOdgAsVrkLgnS,6m2golOYjm5HBS9kzWulxRqEM3uxXDY9,162
23816,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,pSjtWKCy4n3rlDExt9jFeh4LxBxzwcSf,jZdCGyL7UhM0V1vPNfzgvkZqeq4Ex8uu,252
23817,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,GqdYzH9IQjNV4Qw4poxGmkYlIXbhf40S,nTvGvqsQZ6gQvWVQ21zDm6ATyr6JZ7ze,71
23818,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,nlj7VjLiwr4POHSdgtLvTaDUWFoae60t,qEfL9lTcyQcZMfJMEumgyHvr2EQSrsxm,207
23819,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,Fk4hjEUqgyLHxBlk1cbfR9hWyVsJsJLo,LpKX7mhCIwpDmLMLVCz7DPANmjiUtEgd,79
23820,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,gIrH635KTQ9NVI7TecFMS8F4gdnIN9uD,8AWskATCdNZBKv6rOWli2q38RIJ5tQcU,6
23821,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,d8ciTrsb0NCqQt2mYmYPzlS1mcJxsIdj,daqs1pDT6MSKVh2YzC8l9mMuX0ktZL1E,692
23822,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,W5u0uO7QxoiOFkTJ8a7Iluj7qY01eSEK,cGBqERvvTyBAry0yTa6tBQk2HFnNKch8,144
23823,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,3Aezv8lgcVyIW4Uwgi3KMiL4RZSkwke5,3jXQoDGXzn4iVVN2uvKNnPxvEOZ0vvOZ,2
23824,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,vh69W01dADhjl8K2ZA2b9sRlprr5NXs0,u884QcIVuodsdWYvljfrgfFBInYtY6Wc,30
23825,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,3Aezv8lgcVyIW4Uwgi3KMiL4RZSkwke5,RNRYTqjVQEfDFnrU2kCdGDo0sGIpX7qX,19
23826,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,YHL8SFwBUtFpO36pvl6xAPsnC0mLXaOp,PdtwvqQV9tmScbOfYhgIIj6TqXwIDVIX,322
23827,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,3vCKh2FQIelH6J1RKJlDH9GbxEtzb4aP,iRydB9pFUvQTsgq47ugnfdZuND63D5DW,47
23828,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,byyujsciSYId0rQQrEakxEnXcWLiLPay,O6W7PVNns3CBAeSfECjef4QvZBQvgZpW,2
23829,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,ikn1MPC61Fzn7UECuR2u80SRLDmlisoA,26k6fk9eJS04dQUCWMFs4DtUgjp6qk0c,18
23830,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,gRCD2yv7He9N73WHdM6K9Wd3AIkbxw4G,CpAaOhUC0prtN5sb93bTqpv5NCApWzWg,65
23831,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,E2vW3fu1cTpLSsdeErZnOMNW7mkc6mPy,7gA6kuAaXLv610mSKSnp0qVrfozqs58B,9
23832,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,N1mEGKWH7Dp5XMoHTXXFtMo8zpxWRJB9,ldv9GKkwbHRkYd317zWbjKXdPPXNd6Qz,55
23833,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,z197zgg2m92sWtH1DHkluExRn4vCXGEd,lbVJZEoTRg6yWgAgPHydC0yqaF7LA2Km,262
23834,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,BfV7UiYzJLw6WeEm3hlQsMK4WHcSosq4,Au05b0y22ygS2KSmymkAlVYMnlwxIEqt,110
23835,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,6FzXe5nPWUHRxntREHsQRnp7x1pxuhUz,zV1158Z9wARqycX9weXgQ3lLiOfzzay1,19
23836,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,IZ1t1oVY3FpWlZQGIv15mnNmQPclKZSb,2nSV9i16zK8AWoDgUxyvFqGdMraorBe3,7
23837,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,GaaUSAn7OjFLzHXXBEBVyi3shjmvN0lH,987rbRSxcVyQEiij0ftt6qEUoNc9Ybdt,119
23838,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,Gik69M52Ve260O5R88eWOJTzb5PBFwxr,cyHgXKwyUSWzBWpbzMyQK1EMGIIBLzxu,1159
23839,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,pUrESPhLJUqxjbgUWWURaWUYWI9sBhlO,4tiAK2V6uVB7X2JIoUHhVbwWRwkjdTsD,49
23840,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,jsiVqpEsXq0sluinZw5ff1hSi6FTnuod,oSqkAYvb4RAKnGkW2JodjlypFPjMWFKd,413
23841,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,UjnOd8eB67vR87Hc1uvDJpBawBhqSd4C,ii9WFwA6GIfmcYbDvp5or0OuanQ211of,101
23842,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,3uY3PXIjE4xYhALzqv9EDJ3LJju3f4Jc,kcDeHPs6bYguNbFKHWf9y7NPmuUefHUl,1
23843,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,E2VKNfvaS8HbcvRZooqcq8161JUOvad2,FIEvjoJlL607kGcuJnnC4puyUtFhBon4,13
23844,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,ung1DnQyYgd0tfz7mAKTwJrrm5UPHWt1,emfgRDdoKPljcWNpucFhp4gGk3Q5rld3,2
23845,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,t3jkHdX5fJ1tf3qImqP0lJly7xBCKJDy,Ck1s5LCCsznGRR4BF3FBog2vxhtWGIf8,2
23846,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,UuPOk3snm2o6qoUmkixXjeR4fzcaxsyg,6MdjTc9x3LmjpE9L2iVXgUyVOg2ZDKaS,15
23847,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,s8yyjhcg4BVOip4HSP4txOTTHFJ4aWPU,ZAwEqVQ6VLc7cc35lBU9zd3vWCpkjU4f,9
23848,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,mneYPOl2fXbFIQgZuY7V0tw2SDw7ktpW,GDx6UN6dG0cZzC29pslYkvP8127BHwZy,6
23849,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,fCmdFT6vVaKttJ0wsJVd3YILMXjqgUpl,hH8OTjClAEZYDtzjF3IKTm6iopeQkIHg,25
23850,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,2tV5synNvwcgCsa4PXEvnGTOSC3YW59O,ZKtX1QG2ThW8ylIc4kbhznTVAJ8X467X,14
23851,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,sY0VT6Z9oqPT6krH7B8mkbAUXbM4Fd8m,bnAnf9hxKSYOD8lHplpmm3WmVLQ13H5I,2
23852,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,jsiVqpEsXq0sluinZw5ff1hSi6FTnuod,NgIybBqwDEYDBgBA8Z8mc31dLkKq4cXH,63
23853,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,9fqjCwCWiE2ZIs1HrK3mm4R5MSyOKac5,oopFqB706nJyaPGPzOSIUkakwcHfCxFN,9
23854,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,Jxhw1Dl6eFKBoBjiOh3qlHAUeCVY00ci,2iGvku8aB7HSRhIH50gkpi37k5vRvfwg,203
23855,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,U2oiAxypJX3TTENRYPio3LHOtQ2XmXGS,rUBlTkct7k9Da5mrXZnOVsi3wkbUTdR8,2
23856,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,QRV1oI1S8Ffuh8TqoOSVsQ6W4xedCLat,Rm16liteW1MqU1Zb7QNoaRw2aZjpvkX1,1
23857,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,uWg9viAyRsUVYkVv3Yy7uJ56PNmRweOf,RDOwkaB1diyMEw7pjQ6uM89EeKjFh7am,4
23858,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,nkR7VIisRINOwtfFLFl1zlKkvFEVFoHY,JawDgXasAzU9FDVk7E0lDrrro6D7d3pl,42
23859,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,QRV1oI1S8Ffuh8TqoOSVsQ6W4xedCLat,494hfAcw0cTY1yBvMUPuJOcmuFKLyNzq,15
23860,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,ElXKVW194Vk4gMqfG0BJNLqGRaVlSemx,nIzzzCkwMEelOhF48Ql42BjB7y2kWPAT,7
23861,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,7Z9BQLQ0O2GgsIpqGi8YqbuR8mpzzIGY,7OA4QJdLSTLbRcfI3NjOTN7YgSvSi4aC,6
23862,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,kPmsvsDSVnRi1bajx5sbu4Qj5dETLyD2,HJVqGx2SCxHEPNt0TzoyM0pl5HlY8Zzb,90
23863,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,CJISoHtkGNnkB0CRrvBDw2uUj4sPNv5j,2Ppvxj79FjE2Yuah0FSadUagtoIovfon,1
23864,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,1iBQrizMlXsnqwBfnYHB18bqwVfkqmsq,VimbvTkYHPvfygfoLOYN0mU09l2q2fV0,2
23865,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,KtQYnyrETXqJCvCxj7ZUnFcjZBBdiT7G,sjoZskgje9c7EkPBM7fM7QGHhgJrRsDU,16
23866,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,s9VQ3BQfMsUvG1blclSP2I6y8Pr6YjTS,w2MIr4aZm4pIJrfEftBQQH4z1VkukBoM,30
23867,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,TCF6wiUyNfoVkTK4z05DgmCHUlNiDxpc,ud0DKTP3fQ9tQqxFdnl7nFxjtOWKFD8w,12
23868,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,Nfn60tuwOzVop5pbBaYFyFMaifJoAIP6,BWTiNyJcHVh8vFQrzP2qProap4RCBwf1,17
23869,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,SaZKBlht1PYGTreZdkxOnzhsdAObhikF,x4ZtRRUyUhOfPFVlhjayP52wLG98JgGt,1
23870,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,Nfn60tuwOzVop5pbBaYFyFMaifJoAIP6,2ygqzHuZkFdlbgksOTwcwUOoCeaAEHLz,20
23871,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,aqq5DWQDTjaHchhzBDpwkNNgN7AqoNFu,5dr38Q3hMxEWJDwRvTfrEVxsvxbf1sqV,2
23872,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,lcmhmTGML8Iy8q55X6MWJvapQR0F92Pt,7XSDzoem6OmM4ymmF7RVDWk62LlUvg2K,5
23873,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,2o9qYFyXjv85Fh9EhwuE2WCDjeDCC81u,woXU7KmrM9YH8OSfWpSewxM3wPtSC8yj,1
23874,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,eHl6vKLwTQcSxYHb6DIMnO9xh3WNvHJf,g1wrbm3L64qi8LN8dRJ4oXF5yE23V1bF,2
23875,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,VY7imgBCSjRZotznUQIcU9HEMteCD7Vu,6VJcPnBjJtE0lRlKPj690Ck2KufLsSn7,8
23876,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,HzsblqWqlIRgSD8Kh1QyZZ1QkukoUxkp,mbeLqQRet7qPmlovzndRwVV0ZrxZgvSu,7
23877,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,CyJflfaXZKlRhnAKYz3Gu6YETYpaZMel,vK4eRVZjKTC4RGFBaRPVZlscHPcwL2dh,9
23878,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,wg81hfugF770xMHAXCLP7YJmOhdUJnHl,s5iYefTSmK24sIPI4rxzBafiNfSHy9zj,403
23879,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,raGAKsd4EPlMsKRqjERe0f760SxSjcL6,zW6mODGG8ajTsOXiaMdnBrqQUT60szhz,194
23880,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,SqTJo6UlJQSDGtWTuNHMAOUMaMB7xE94,BHuenksfBz93XsbKRcsw0XdOyqJpig2R,5
23881,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,uMcGJbFLkrWwli3FYGfWHtIVPBjXGyBh,jBjdNqp4lFI1UJOd1T1OnavKfp3P29jn,1
23882,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,6WFxAtWJq4R6QV1oeGuByPIJEEVNYNy3,iV59ZSgL5w56Opic5KFQlLXVKYCOjped,180
23883,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,oBHfkEBZPsjUqPWXyw1yW9Gipn9KMPDQ,ZWMq2YGYvTNQH2fH9X3xbItTprwZ8NeE,28
23884,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,rMXcpM1YL9uvJc9vPGaTEpRlMvl4lfsn,gEJpK9pzhrq8SzydfNGOlEbytAtOm2x9,2
23885,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,C912XMR2YQ2SiCcqNj7moioYbFr61u4G,q8ZMcTSGvBwnpXEiOQzgha1Nx5qQ5rqc,1
23886,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,8G3TIfWeYnotKEBloHzMAvSj0jab6YCE,A4Oo8eFSs0uCaO4RoWpycGrV7ROvYyEq,5
23887,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,aw5sNjg3Ll84wJrvKaca9hOr6No0sjrv,nCVYyW2MxIdRBujIwTjckNuOHCrxHemN,80
23888,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,Y6PIDel0N3JB5RPAU8dzX7ZliiFlTqHS,HA9GkhrR4oEXTTE4jmD3IAVly1jMTp02,24
23889,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,EoYFOaJU19EU8QGJeHpIRqrgzpIVI4Qd,0f2llBi9B2SZQ2Oty8SZZQGya34gvQcM,8
23890,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,kNwDAZHMP1drz3DQoFTfgQq4YjsPjJkI,CDYRYuGF30JlOT7ku84C8Nptu0UbnqnT,4
23891,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,YBDaz4S54Gc7yPG8e1G7VZva1qfqlBzy,NobPW1KOaSYTCY61Ih8AT6VP5BKaWW4B,2
23892,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,EoYFOaJU19EU8QGJeHpIRqrgzpIVI4Qd,KWaCKLdWwfnUiXzvUhkWxukjzBhu5im6,16
23893,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,SKOlVriFlwFLxNZEmaFRYRKsbvG4hVfg,XW7GTIAQCRxkTdjNSPWQiwWZrgOgQOsT,18
23894,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,3F0vTMQsSo4iBjU0xlf2BFghUwbslj2E,NzYtfj8oOlgAhvwgfwmr3sbazxGo1Dq1,15
23895,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,0aMTCmDPG4aC91o1krmKQxgTxAagyKJp,nzJYRZahw9wKGyWnEppDJfvyQsL9VrWZ,51
23896,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,VdNVtOVHu3uq36SFu7mu40diveL7bnVd,toftqnMsuwgkbQBR59651vffzdtb1gaq,6
23897,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,s8yyjhcg4BVOip4HSP4txOTTHFJ4aWPU,87d3EaL1nHs9bthlUpElXByx8wjkpa1J,15
23898,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,s8yyjhcg4BVOip4HSP4txOTTHFJ4aWPU,Giga6TtUWQ4ObnzloP5WKjME5YrKhY0K,13
23899,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,cW7iyGiaULs6bupIZr7ArlNX1FLJLzVE,QRIFYZJUQS5SGMYrF2rokXg9oE4NcqGh,1
23900,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,tRLXY4lQXeuQ8V8lpMP4Cp3kiabVIu6U,bdSmSKbOTQOXl6ude4MBUCURfWTluAiQ,9
23901,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,O0hNnWTz2I6SRtznRLI3DfZnvhbtCsqL,NwS8WbR8mdJL2BjHZyCbnPam5OraewPB,6
23902,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,Ea76prVlgHXbifiTXOy9yoJBa7oRFv41,wQgdhZ4s7Wamzm3aRb8x0wBqG1lELrBx,11
23903,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,8Z5EMQBll1f34nViHsAaX4gFxt5jHkSx,9WG7n7j7CiiIGlVqgHCYhSoZSmWAX7TG,316
23904,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,SQlWvovUiPXUBFO9trXldnaDHIsWWlhg,hoFnC6hrTp3oGZmLdfriob6OAswGgyrJ,11
23905,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,6bZv52U1cCcv90kffXpEPUJXaFu7KwZ9,NYLgq2UkyuF3KWW0mAeRpY4MVc7XytAd,19
23906,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,XXBE2gEIFzpOALYcvsQaoms0hFg2JiRj,28q4GUiTFyhi30mrIivtceVW9A14viWY,9
23907,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,6QYAwv5e3xo1Sn1iZiEuGx1qJzd44Lj7,4X3EyWfMsYm6bLPup1BUrZlwEoEBct59,12
23908,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,6QYAwv5e3xo1Sn1iZiEuGx1qJzd44Lj7,LCSOV3GwHjjMZYGVbzA05eE1TUTxjpnD,16
23909,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,1aQoKDna73jstuOrupWa9Kq8V3FdvbRU,qy68XVh6S7PrJhteUcpB1Q5Tryn3ZfSX,1
23910,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,OdMr7dE5UlAme9Tp979vREBvY5CV50po,6sBb83U9uq2K3Km8LTXwHUq5214QJIJB,2
23911,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,mZIaM3Lmux7GERtSm258BKPOSUYFlwyy,oXq7LGF1PdZ8KglSbu7IaHa3rtX2ImMJ,7
23912,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,EYJIlPmpHYuVFCwzmxuqDwSWWR1haTrc,P2svcJReFvuzU4tYB3sqzmdTKFk0CcFk,7
23913,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,cW7iyGiaULs6bupIZr7ArlNX1FLJLzVE,8KKnWVOG9gAfm4HyzZRma4wCSFkwZ13g,8
23914,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,tcWx0KI90aI8jDrmbjlQHE5xKrYj7oxK,7OzBn5U0kUnzCL1YJ5uUwfZc37Fv37i4,1
23915,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,mZIaM3Lmux7GERtSm258BKPOSUYFlwyy,DTTupLJUBRESqbLjpRbZmFRR3NFiKk0L,2
23916,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,70Esw8ANVpzYTQmOP0o1ybgIH2qxKiPV,r1TqtflMc3GBSn9iek9kWRz2P5VgRbY4,121
23917,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,Cg42JdjSiJ1AZ1ExjZOXKEuSH9OZeo3i,uDLwhDxeP2N8jNiz9imUdKntqNQrsBcF,38
23918,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,wg81hfugF770xMHAXCLP7YJmOhdUJnHl,3iSmjZP0lJtRoAQH01oI91FvIzzdVf0y,111
23919,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,GbO46rd9u4nTIYKWQ4uqsc2u6MxCvlf3,wHKPK1dejlTRMwK6FGzeo69nrOegfQK4,3
23920,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,ePUeHwknBJGR0K3G08IRIZccLLyuYW03,kxlRxZlf1TNegZzMPWgpR2cyBllhF8m1,4
23921,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,r4kRt26ndDMfUjyVg9b55rB80VAnLfKA,YWYCPQehhGhnqkKyu94DIHUylcDuh943,62
23922,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,AZ0fl3IXMYxnCpEwFWQ5fn32tRhlDbQh,XmBu5QrAfruDAgn0kfLgUmli0xJfMM1z,1
23923,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,GfppdBt6zqP8G2m8ukjaahHhJ4ewTb0w,XmBu5QrAfruDAgn0kfLgUmli0xJfMM1z,244
23924,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,9D8Fr85Y0xJSTSvXENunTRQkQQzpKKhe,MzpObMwqQgXim0g8RnjPIK0fUmOufkH3,1
23925,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,Y1HbgiosdaMEUFcfxOopNbywAYIWyuQr,xtRQkO6aiLqWApLekcJXULY5l0MwsPwg,2
23926,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,wEpZyd0f4mKbaeY1lQUGUAtJJiCTI3HJ,7gZ9k5hkUGKphDHoh1WiC4c3ExMarAR6,3
23927,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,KSzd6DMLdMMhFe5tf0DcSjOsxB002C2u,3SJOO2CLxEtGswJvxBrHVhS3xnLmtZt6,3
23928,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,s4t4u8r9weCt43Z5PXbFAgqmS5WJ6hj5,jkCf5Yb6mNrwJUGMKdjWNvJrJKrkTHUU,5
23929,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,7CcAIZjwwr8iu0ks1HDaklzue8uDK6TK,YnPJDdmAMklzRGOJ9GCVxNjlpeptrTw6,66
23930,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,vkw8WV6aYKsdxKvxTMS0euMnMdoDV8qN,cnFdYTtM5PYdVtkVDdF4v7hLTBRDXu01,126
23931,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,SpjspFj2dfT0Ac891wfeqrL1r3cf3hNa,PKsH52AOIKsG7Or9OYXRI8gwHud9c0Jv,95
23932,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,6gIddfc91gENycVQr35U42O5brGpokA3,vRb761nEPYo57LyIwKljONSGgN9FhQVl,4
23933,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,xIuSJsusLSQAfSXoNCyoYjZ56tZodncr,CLdUZUyp48xGPurcAyTL2ZH5nm87V84b,204
23934,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,rEKGYBPmMNG2ptSViOUukUYctuPLpJ3c,FLAIVI8vJG2ttrmmeln0WoS0oJLHvFgB,2
23935,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,rEKGYBPmMNG2ptSViOUukUYctuPLpJ3c,qHE3k0UopPglJ5zAZMdxLV9BLJtKSCzE,1
23936,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,ZKL2WgbeR5PdyCIYfqDQ4XNCHZlCFLIz,fjSchCndPk180renmZaIccCHO1e8YH4V,2
23937,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,Y1FdvUw4z2krovpgUWpn180TcW099fkY,GcX0LU5EHFrTQxXqmnK80ERZqBhFsHWN,1
23938,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,A6hS9pkzvwTNmFdD6HzIqa5y6YmtMrCe,1k4ZUwQ8r1rBgxvUapjGgGJu1LBWC8PY,9
23939,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,ke8J6J68PMmqZ8rK8FCDUgXlLZQpLLZW,c946UGedyCIam5ho9M6SUP2it0pNVJKd,1
23940,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,thKu5KWNClvOsxh8RgNhDxtofertbvLs,HoGSVFIQBpaYZZsbIBgkNdVuZR8zhO5R,12
23941,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,fFw6uRnMpWU4RqpwQO2WZ8GCAi6hyn9t,QJHzDQhNgHc42O1lk74GQwbQLnUNFcz9,31
23942,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,0KxdylnfXb3LCW5ynY2zf81eCkaXgw8J,wxldiIPCnZLyvcZLRvA2cTHzWIdKOZzn,178
23943,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,YVLbEH9dNiwHyg9mHFMrqF5Mem8AJn3k,eXbjnLVxKD3wXiRxZ6O0sdRJ2OGK6KWj,18
23944,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl,bgVZEKpin3FcOsrwuoniLCnRgCNbZTOm,0MfKIqYh4rXuecuG7oaiVPdRC1EGBKmq,33
